time (ns),n=1_data,n=1_sims,n=2_data,n=2_sims
9.424999999999999,0.003710938164235351,18536802734.312813,0.0027866233272938914,309814623183.8367
9.4375,0.0030559486362738276,18487911860.79335,0.002621709864587799,309362702154.6579
9.45,0.0031652367193109915,18439214242.609833,0.0025947406157941005,308911769809.13916
9.462499999999999,0.003301886467957116,18390708862.23501,0.0022925957947969615,308461823260.5549
9.475,0.0032525172072595523,18342394708.83148,0.0025223128355229114,308012859632.7581
9.487499999999999,0.003379700031458891,18294270778.198933,0.0022757566327238294,307564876060.13385
9.5,0.003917287418952156,18246336072.721916,0.002370412586811439,307117869687.5522
9.5125,0.0027301620460529197,18198589601.318085,0.0023784920727465213,306671837670.3216
9.525,0.003025823926239856,18151030379.386932,0.002526191311306139,306226777174.1431
9.5375,0.0032556658575921,18103657428.758915,0.0025523413338950913,305782685375.06433
9.55,0.0032130551272527507,18056469777.645184,0.002891985602173849,305339559459.4332
9.5625,0.0032159041808426285,18009466460.587627,0.0028785332312139013,304897396623.8531
9.575,0.0030910484389441197,17962646518.40947,0.0026814432296653535,304456194075.13696
9.5875,0.002759529162125097,17916008998.166264,0.002561350318562755,304015949030.2628
9.6,0.0029341112785085423,17869552953.097385,0.0027293288322671684,303576658716.32855
9.6125,0.0035456927919289565,17823277442.577873,0.0024404992655096443,303138320370.50757
9.625,0.0026004225962555374,17777181532.070812,0.0024551746188977482,302700931240.0043
9.637500000000001,0.0034989361527095805,17731264293.080074,0.0025283361648577706,302264488582.01044
9.65,0.0036463585492695037,17685524803.10355,0.0030636195786749266,301828989663.6604
9.6625,0.0031740634369361656,17639962145.58669,0.002654440471682038,301394431761.9884
9.675,0.0034416863022707776,17594575409.876625,0.0027843746978535406,300960812163.8846
9.6875,0.0035189144690623386,17549363691.176567,0.0019874137751616093,300528128166.052
9.700000000000001,0.002571996567230033,17504326090.50065,0.00250738218203988,300096377074.96344
9.7125,0.002860391614460707,17459461714.62925,0.0022630725415086505,299665556206.8188
9.725,0.003281719593913922,17414769676.06461,0.0020106623524625915,299235662887.5028
9.737499999999999,0.0027900324882373932,17370249092.9869,0.0023628491558659362,298806694452.54236
9.749999999999998,0.0029407823643673174,17325899089.210697,0.002644695813928281,298378648247.0642
9.7625,0.00267913173335635,17281718794.141808,0.0026476846324111564,297951521625.7538
9.774999999999999,0.002857466361367025,17237707342.734512,0.002892837630464374,297525311952.8131
9.7875,0.0032872712362112906,17193863875.44917,0.00281602686812059,297100016601.91925
9.799999999999999,0.002665687425755833,17150187538.210205,0.002721996550952781,296675632956.1832
9.8125,0.003243104579267133,17106677482.364475,0.00211133147960449,296252158408.109
9.825,0.0028825057795212033,17063332864.63999,0.002252690230033119,295829590359.5528
9.837499999999999,0.0034357460784200673,17020152847.105036,0.0025790456743022537,295407926221.6822
9.85,0.0028395011970320408,16977136597.127607,0.002585075335879575,294987163414.936
9.862499999999999,0.003010753507863631,16934283287.335243,0.002080456877163406,294567299368.98376
9.875,0.0034645781790870562,16891592095.575191,0.0023600054778489727,294148331522.6864
9.8875,0.002679284937181699,16849062204.874935,0.002812773849014988,293730257324.0555
9.9,0.0031720013983686556,16806692803.403093,0.0024633403081049314,293313074230.21454
9.9125,0.0027276140245404354,16764483084.430573,0.002257950228028938,292896779707.3593
9.924999999999999,0.0029915062694132535,16722432246.292202,0.002204172997626173,292481371230.7185
9.9375,0.002476655407850761,16680539492.34858,0.0015822676035292243,292066846284.515
9.95,0.0023320336847260205,16638804030.948318,0.002987571350115585,291653202361.9272
9.9625,0.00338541298055439,16597225075.39062,0.001778340236659345,291240436965.04987
9.975,0.002823960416034864,16555801843.888126,0.0025686744632328344,290828547604.85645
9.9875,0.003122471349811689,16514533559.53018,0.002250338416928477,290417531801.1605
10.0,0.002921236781625827,16473419450.246325,0.002483450131884545,290007387082.578
10.012500000000001,0.0028216516075127056,16432458748.770163,0.002355992612745425,289598110986.4891
10.025,0.003623111989623757,16391650692.603529,0.0028773100091231125,289189701059.0009
10.0375,0.0027162339368990897,16350994523.980968,0.0025653416080898698,288782154854.91003
10.05,0.00271926575996477,16310489489.834513,0.0022938563666209362,288375469937.6652
10.0625,0.0027756232653169876,16270134841.75878,0.0028027161522852294,287969643879.3303
10.075000000000001,0.003196213548746986,16229929835.976364,0.002177803079645066,287564674260.54767
10.0875,0.002945262904305206,16189873733.30354,0.0025974364655590035,287160558670.5011
10.1,0.002655237312210914,16149965799.11623,0.0024625499047947128,286757294706.88
10.112499999999999,0.004093090152168474,16110205303.3163,0.0024147556869307347,286354879975.8421
10.124999999999998,0.002590708155796491,16070591520.298151,0.002307413091828987,285953312091.9787
10.1375,0.0031952215119390257,16031123728.915545,0.0024565170305499216,285552588678.27734
10.149999999999999,0.0032014640850212247,15991801212.448772,0.0024769142751555557,285152707366.0871
10.1625,0.002761399499658689,15952623258.572083,0.0019170314003449514,284753665795.0826
10.174999999999999,0.003171988438761812,15913589159.321383,0.0021661246932686653,284355461613.2286
10.1875,0.002413331160135856,15874698211.062225,0.0022885103594603305,283958092476.7447
10.2,0.003333800182091198,15835949714.458063,0.0026662185563818865,283561556050.071
10.212499999999999,0.002599245345810004,15797342974.438782,0.0020685419200275586,283165850005.8321
10.225,0.0031020710509934405,15758877300.169506,0.002651221759320991,282770972024.80365
10.237499999999999,0.0032834079364186626,15720552005.019636,0.0024638749834928688,282376919795.8769
10.25,0.002885458690868173,15682366406.532215,0.002395086024982572,281983691016.02484
10.2625,0.0022680509293410644,15644319826.393482,0.0018719249688865089,281591283390.268
10.275,0.0025271508510528776,15606411590.40273,0.0026563527435692082,281199694631.64014
10.2875,0.002967450581083429,15568641028.442421,0.002566244704322142,280808922461.1551
10.299999999999999,0.0023161193014185353,15531007474.448515,0.0022126126469396656,280418964607.7724
10.3125,0.002847569931821617,15493510266.381104,0.002240775272897299,280029818808.3643
10.325,0.0026321505606466413,15456148746.195246,0.002605413958880083,279641482807.68207
10.3375,0.0027341292187877514,15418922259.812078,0.0022584716585916658,279253954358.32336
10.35,0.0024293073625306933,15381830157.090155,0.0022044202739754507,278867231220.69885
10.3625,0.0029622524021749963,15344871791.797022,0.002394134989627018,278481311162.9992
10.375,0.0029855199861071264,15308046521.581078,0.0022436565799240716,278096191961.16315
10.387500000000001,0.0026826258556836313,15271353707.943588,0.002194523844430005,277711871398.8443
10.4,0.0028574529224349838,15234792716.211016,0.0023489640512948107,277328347267.379
10.4125,0.003075461965578009,15198362915.507534,0.0026400943236018987,276945617365.75464
10.425,0.0032279105227163746,15162063678.727781,0.0021746073471646094,276563679500.57666
10.4375,0.0026348820224259915,15125894382.50986,0.0022119355980996756,276182531486.0379
10.450000000000001,0.003074397602161806,15089854407.208538,0.002385034144857958,275802171143.8856
10.4625,0.0024926665514692662,15053943136.868683,0.0025937273203191663,275422596303.3912
10.475,0.001205848493000602,15018159959.198921,0.0012833319995006463,275043804801.3178
10.487499999999999,0.0023441206601919388,14982504265.54551,0.0024393489325417236,274665794481.88962
10.499999999999998,0.0028199546886516023,14946975450.86643,0.002217998045257339,274288563196.76077
10.5125,0.002770962643689679,14911572913.705704,0.0020657143687288866,273912108804.98422
10.524999999999999,0.002691390727152411,14876296056.16789,0.0023741512977015094,273536429172.98114
10.5375,0.0028317872500480167,14841144283.892847,0.002454422038704231,273161522174.51025
10.549999999999999,0.002521486031886512,14806117006.030645,0.0022708287100452655,272787385690.6373
10.5625,0.0026333130385005786,14771213635.216732,0.0022465808915333577,272414017609.7049
10.575,0.002498297463988962,14736433587.547272,0.002298917468422849,272041415827.30206
10.587499999999999,0.002797391647415779,14701776282.554714,0.002144891180664544,271669578246.23456
10.6,0.002945426859276041,14667241143.183537,0.002498179201387119,271298502776.49472
10.612499999999999,0.0024069151901684135,14632827595.766222,0.0018259687572121748,270928187335.23196
10.625,0.0033235715286774547,14598535069.999374,0.0020504074251490923,270558629846.72302
10.6375,0.0026257146663320094,14564362998.92011,0.0018595611514207189,270189828242.3426
10.65,0.002149745322913024,14530310818.88259,0.0023537886278928158,269821780460.53406
10.6625,0.0021198033823548205,14496377969.534718,0.002678755443259772,269454484446.7802
10.674999999999999,0.0027296605200308045,14462563893.795122,0.002549803440273421,269087938153.57443
10.6875,0.0023603871435185194,14428868037.830229,0.002421211749876854,268722139540.3916
10.7,0.003013900905744669,14395289851.031572,0.002178886303122345,268357086573.65976
10.7125,0.0034146337320986172,14361828785.993288,0.002347286872577703,267992777226.731
10.725,0.0029321543204392517,14328484298.489777,0.0022211139549051465,267629209479.85336
10.7375,0.0027566605895674753,14295255847.453547,0.0027566605895674753,267266381320.14246
10.75,0.002374175487779159,14262142894.953249,0.001885818136816841,266904290741.55325
10.7625,0.002179579752015001,14229144906.171894,0.0025291532519250456,266542935744.85205
10.775,0.00321730989313273,14196261349.385225,0.002441440030365266,266182314337.58865
10.7875,0.0025726686788883225,14163491695.940271,0.0024078265735770522,265822424534.06845
10.8,0.0024813859119250433,14130835420.234097,0.002884446361306188,265463264355.32495
10.8125,0.002079795681707736,14098291999.692694,0.0026083757562295916,265104831829.09222
10.825000000000001,0.00281549926443019,14065860914.750055,0.001782609826628878,264747124989.77734
10.8375,0.0031068660619409665,14033541648.827427,0.0020201268235038043,264390141878.43362
10.85,0.0025644554744240406,14001333688.312704,0.0025237255079319306,264033880542.73294
10.862499999999999,0.002524273951045085,13969236522.54002,0.002368854851182995,263678339036.93927
10.874999999999998,0.002499012415172845,13937249643.76947,0.0024912581513927405,263323515421.88135
10.8875,0.0024044560894244515,13905372547.167036,0.0024044560894244515,262969407764.92664
10.899999999999999,0.002187643111231733,13873604730.78462,0.0019566816254000243,262616014139.954
10.9125,0.002320901028587589,13841945695.540276,0.0024148622384159895,262263332627.3277
10.924999999999999,0.0028447316293772995,13810394945.198605,0.002244011367729614,261911361313.87085
10.9375,0.0028454035759786995,13778951986.351265,0.002330329628144892,261560098292.83948
10.95,0.0023646392216121535,13747616328.39769,0.002420840835352887,261209541663.89612
10.962499999999999,0.002228937334607603,13716387483.525908,0.00219874607891739,260859689533.08417
10.975,0.0028687228108335364,13685264966.693556,0.002451685872143355,260510540012.80185
10.987499999999999,0.0028023076087515773,13654248295.609028,0.0021087512046550714,260162091221.77658
11.0,0.0020008822728398434,13623336990.712759,0.0021855063210392918,259814341285.03928
11.0125,0.002931638515015406,13592530575.158686,0.0019494407288233877,259467288333.8991
11.025,0.0023178529236501724,13561828574.795824,0.002081717448987736,259120930505.91803
11.0375,0.002789637075969615,13531230518.15003,0.002435501443218647,258775265944.88556
11.049999999999999,0.002229400560828863,13500735936.40586,0.002757550589525827,258430292800.79355
11.0625,0.0022632935474032733,13470344363.388607,0.0020763445639629652,258086009229.81177
11.075,0.002099026793439674,13440055335.546469,0.00223586199934789,257742413394.26202
11.0875,0.0026814432296653535,13409868391.932844,0.002447185432286296,257399503462.5946
11.1,0.0031144214295270515,13379783074.188797,0.0019920690212159252,257057277609.36276
11.1125,0.0025117363960168765,13349798926.52562,0.002207102684808153,256715734015.19846
11.125,0.002392753467414549,13319915495.707582,0.0016764449513947757,256374870866.7882
11.1375,0.0027626128104132467,13290132331.034763,0.00237587976223539,256034686356.8486
11.15,0.0025273629762265623,13260448984.326048,0.0025146197391854607,255695178684.10196
11.1625,0.00245302976534614,13230865009.902248,0.001922595118204428,255356346053.2528
11.175,0.0023659186079412107,13201379964.56938,0.002361241859595494,255018186674.9634
11.1875,0.00277284409417359,13171993407.602018,0.001841069180950296,254680698765.83008
11.200000000000001,0.002453277041695457,13142704900.726828,0.0020949413581031833,254343880548.35986
11.2125,0.0026102477859264177,13113514008.106216,0.0024651523211356332,254007730250.94626
11.225,0.002667394170123343,13084420296.32208,0.00238614420064322,253672246107.8463
11.2375,0.0022151552928792733,13055423334.359724,0.0019230466663205604,253337426359.1571
11.25,0.002647469609498775,13026522693.591875,0.001843136088696186,253003269250.79214
11.2625,0.002121136001511761,12997717947.762827,0.0020684290052689876,252669773034.45874
11.274999999999999,0.0028325613325328267,12969008672.972706,0.002214800505073745,252336935967.63452
11.2875,0.002641854823697517,12940394447.661871,0.00258210533190142,252004756313.54483
11.299999999999999,0.0024895137780155162,12911874852.59542,0.002194878632235559,251673232341.1394
11.3125,0.0025160825466347013,12883449470.847803,0.0021235447810313986,251342362325.07043
11.325,0.002035452518866815,12855117887.787598,0.0025184319565112407,251012144545.669
11.337499999999999,0.0022320399670791298,12826879691.062366,0.0019081885830705045,250682577288.92334
11.35,0.002191325378607382,12798734470.58362,0.0017354768042205893,250353658846.4562
11.362499999999999,0.0023126789348194474,12770681818.511946,0.0022316152968270475,250025387515.50223
11.375,0.00258135006392146,12742721329.242197,0.0022530100766154984,249697761598.88605
11.3875,0.0024758254542691775,12714852599.388824,0.001905525269980197,249370779405.0003
11.4,0.0021669847849184096,12687075227.77132,0.0018233512929647,249044439247.7834
11.4125,0.00240347773517282,12659388815.399757,0.002251711875781602,248718739446.6976
11.424999999999999,0.0021225771779253893,12631792965.460455,0.0018317049331132485,248393678326.70755
11.4375,0.002951041645077295,12604287283.30174,0.002117639714298315,248069254218.25824
11.45,0.002328571166831937,12576871376.41985,0.002183274068543661,247745465457.25354
11.4625,0.0023736110526339908,12549544854.444862,0.002268330459127306,247422310385.0348
11.475,0.0021415368232303683,12522307329.126862,0.002020331095270625,247099787348.3593
11.4875,0.00258800502306168,12495158414.32207,0.0020752828883327606,246777894699.37927
11.5,0.0025573660406524403,12468097725.979185,0.001968582785760626,246456630795.62012
11.5125,0.002216241158587169,12441124882.125769,0.0021534410292206995,246135993999.96002
11.525,0.002845398200405875,12414239502.85477,0.0024215342842455246,245815982680.6084
11.5375,0.0025797992111654374,12387441210.31113,0.002099384269031615,245496595211.08548
11.55,0.0031562138203474824,12360729628.67849,0.002348265226829352,245177829970.20087
11.5625,0.002115833521833752,12334104384.166006,0.0022197299053415844,244859685342.03357
11.575000000000001,0.0017438662854825696,12307565104.995255,0.0019498416242809537,244542159715.91086
11.5875,0.0023551029554451483,12281111421.387257,0.0015844877151005871,244225251486.38794
11.6,0.0026040376689709897,12254742965.54958,0.0021632138205913906,243908959053.22757
11.6125,0.0025697603289405947,12228459371.663532,0.001535123829975653,243593280821.37967
11.625,0.0026698694669096976,12202260275.871479,0.002422209763064387,243278215200.96106
11.6375,0.002212467506473696,12176145316.264227,0.002016138148477908,242963760607.23535
11.649999999999999,0.0023354014810922463,12150114132.868519,0.0019452692843219346,242649915460.59283
11.6625,0.0023250454400715157,12124166367.634626,0.001739860583848088,242336678186.53082
11.674999999999999,0.002038853403857744,12098301664.424007,0.0017808835071743457,242024047215.63342
11.687499999999998,0.0026654455249793237,12072519668.997099,0.0021877721249792025,241712020983.55176
11.7,0.002118217588375529,12046820029.001158,0.0015507452445649422,241400597930.98474
11.712499999999999,0.002273383497569815,12021202393.958212,0.001316961583007325,241089776503.65878
11.725,0.0020128106689078088,11995666415.253124,0.0019567434444873622,240779555152.3089
11.737499999999999,0.0027852670429402903,11970211746.121687,0.0012833319995006463,240469932332.6591
11.75,0.00223795169616855,11944838041.63887,0.0021575133729048452,240160906505.40274
11.7625,0.002842404006350082,11919544958.707104,0.0019465110416412939,239852476136.1839
11.775,0.0026711221298679117,11894332156.044685,0.0021140783973109343,239544639695.57764
11.7875,0.0019391572580356234,11869199294.174248,0.0020828463192780664,239237395659.07135
11.799999999999999,0.002644818521182024,11844146035.41133,0.0017955382297716173,238930742507.0455
11.8125,0.002338675204934202,11819172043.853008,0.0019510964052492598,238624678724.755
11.825,0.0019209770707882873,11794276985.366652,0.0019512549846471758,238319202802.31012
11.8375,0.0026558017473560687,11769460527.578709,0.002062472898323774,238014313234.65787
11.85,0.001920831930322357,11744722339.863632,0.0021937632008772467,237710008521.56354
11.8625,0.002213992259773952,11720062093.332838,0.001985030702262179,237406287167.59195
11.875,0.0023166783609909324,11695479460.823765,0.0015779671452806248,237103147682.089
11.8875,0.0019005310796010163,11670974116.889023,0.0015456492015399035,236800588579.16324
11.9,0.002360494654974751,11646545737.785614,0.0018058699301827894,236498608377.66797
11.9125,0.0021143283614466594,11622194001.46421,0.0013999416127068668,236197205601.18234
11.925,0.0014576811413843076,11597918587.558556,0.0020835111908809024,235896378777.9937
11.9375,0.0021649366916773665,11573719177.374905,0.002006034759379336,235596126441.07962
11.950000000000001,0.0018685356702289424,11549595453.881561,0.0016496423453583012,235296447128.0894
11.9625,0.002173021553185364,11525547101.698483,0.0017794758676799632,234997339381.3267
11.975,0.002218162925867128,11501573807.086958,0.002323873565198676,234698801747.73148
11.9875,0.0022183448548730132,11477675257.93938,0.002184833367590868,234400832778.86224
12.0,0.002124318863516212,11453851143.769064,0.001856292803151514,234103431030.8786
12.0125,0.0021367149344187555,11430101155.700157,0.0022138544042589778,233806595064.52338
12.024999999999999,0.002373664808362105,11406424986.457632,0.001859464391110102,233510323445.1054
12.0375,0.0025612562229306184,11382822330.357328,0.0018978551317358372,233214614742.48196
12.049999999999999,0.0015249505584305218,11359292883.296066,0.0021401848666683597,232919467531.0415
12.062499999999998,0.0021587225295076626,11335836342.741867,0.0016662125485487202,232624880389.6863
12.075,0.0020528183695549076,11312452407.724203,0.0020370948190822566,232330851901.81537
12.087499999999999,0.0023405244019813016,11289140778.82434,0.0022322872434284895,232037380655.30728
12.1,0.001780964160573337,11265901158.165747,0.0015179803109191111,231744465242.50327
12.112499999999999,0.0019663809479680593,11242733249.404564,0.0017136266377529622,231452104260.19003
12.125,0.0022999710806938345,11219636757.720154,0.0016425385258883333,231160296309.583
12.1375,0.002073318116470275,11196611389.805721,0.0017955219525213001,230869039996.30972
12.15,0.0018474016057218488,11173656853.858973,0.0017926782745041887,230578333930.39276
12.1625,0.002238822752877677,11150772859.572887,0.0017919088268168856,230288176726.23322
12.174999999999999,0.0021647297321241536,11127959118.126505,0.0019115268137862226,229998567002.59427
12.1875,0.002349705880342732,11105215342.175837,0.0019425599956250947,229709503382.58453
12.2,0.0021391823223390746,11082541245.844778,0.002081972788696252,229420984493.64154
12.2125,0.0022089352916569898,11059936544.716137,0.0019075738663146477,229133008967.5157
12.225,0.0020621664906735147,11037400955.8227,0.0020417124361270193,228845575440.25363
12.2375,0.00243793784467879,11014934197.638374,0.001974227495055685,228558682552.18207
12.25,0.001927078345928928,10992535990.069378,0.0021572603737030215,228272328947.8919
12.2625,0.001205848493000602,10970206054.445517,0.0015877023076416765,227986513276.22202
12.275,0.0024352688727780326,10947944113.511505,0.0018763436897371384,227701234190.24307
12.2875,0.0023229523133686245,10925749891.418331,0.0016887074259103391,227416490347.24182
12.3,0.0023384736209538237,10903623113.714746,0.0014864318914520971,227132280408.70523
12.3125,0.0018016984856813337,10881563507.338726,0.002637922592186172,226848603040.30466
12.325000000000001,0.002264425105480011,10859570800.609081,0.0019216382662440384,226565456911.8799
12.3375,0.002002817465187085,10837644723.217062,0.002172955810365592,226282840697.424
12.35,0.0024022521045718743,10815785006.21804,0.002347528773354214,226000753075.0673
12.3625,0.002344851738094246,10793991382.023277,0.0020206375029208578,225719192727.0621
12.375,0.00235802726705442,10772263584.391708,0.0019488386646685355,225438158339.76703
12.3875,0.002375363580481855,10750601348.421812,0.0017511465989651289,225157648603.63196
12.399999999999999,0.0019394722856169292,10729004410.543543,0.0014389104069917136,224877662213.18246
12.4125,0.0022221274108153565,10707472508.510271,0.0020032340859447158,224598197867.00458
12.424999999999999,0.0023826258882382956,10686005381.390854,0.001978409690702767,224319254267.7299
12.437499999999998,0.0025106075257265398,10664602769.561705,0.002448358392573261,224040830122.02002
12.45,0.0022846050058131203,10643264414.698935,0.001926336516880999,223762924140.5519
12.462499999999999,0.0021275398813919363,10621990059.770563,0.0016023249471407669,223485535038.00266
12.475,0.002153115807065601,10600779449.028763,0.0016732653000769966,223208661533.03467
12.487499999999999,0.0022338327206116813,10579632328.002163,0.0018605932614004495,222932302348.28082
